id_apolice,area_construida_m2,area_construida_m2_v2,idade_imovel_anos,valor_imovel,distancia_corpo_bombeiros_km,n_sinistros_anteriores,tipo_imovel,regiao,feature_ruido_1,feature_ruido_2,custo_sinistro
55344,112.1,113.3,37.7,3741360.83,2.37,0,sobrado,Sudeste,1.2176,1,806.85
54943,254.3,257.0,3.0,869866.71,3.28,0,apartamento,Sul,1.3088,3,136.97
50710,58.9,57.4,4.5,252549.66,,0,cobertura_duplex,Sudeste,-0.1381,3,189.06
53294,144.3,141.4,,537028.53,4.92,0,casa,Nordeste,0.9013,2,76.04
51101,65.6,67.3,19.4,233530.82,13.99,0,sobrado,Sul,1.2686,3,186.65
55832,46.6,45.9,2.6,154827.9,13.3,0,kitnet,Centro-Oeste,0.2921,2,110.59
54396,80.6,80.0,25.7,334172.07,12.08,0,apartamento,Sul,0.4545,3,356.12
50889,122.7,119.4,7.8,405438.58,18.0,0,apartamento,Nordeste,0.9694,2,87.65
52748,71.7,71.1,12.5,287896.85,4.27,0,sobrado,Norte,-0.0883,3,292.96
50356,157.5,158.7,1.9,394905.73,14.13,0,casa,Centro-Oeste,1.1274,3,118.81
51304,124.4,125.6,1.4,567041.27,1.8,1,kitnet,Sudeste,0.6611,2,848.13
53061,127.5,124.0,16.6,626415.13,15.66,1,apartamento,Sul,-1.1939,0,355.05
50493,108.5,111.5,10.3,449057.6,3.78,0,kitnet,Norte,0.4969,3,170.79
51103,317.7,314.1,13.6,865111.9,1.45,0,casa,Sul,-0.3672,2,142.05
50069,89.7,90.4,5.4,273495.98,12.46,0,sobrado,Sudeste,1.9248,2,178.41
51313,139.4,143.4,12.8,548754.65,0.73,0,casa,Sudeste,0.5612,2,386.35
53640,89.2,89.0,4.5,375344.7,8.62,0,apartamento,Sudeste,-0.0746,2,94.56
55199,58.8,60.5,15.9,212406.9,6.13,0,apartamento,Nordeste,0.829,2,554.66
53587,102.3,101.7,29.1,395123.67,6.0,1,apartamento,Sul,-0.367,1,1043.32
51618,116.0,114.6,12.1,508748.62,0.2,0,casa,Sudeste,1.5731,0,249.76
54257,102.0,102.3,10.6,488817.48,18.38,0,casa,Sudeste,0.7746,2,178.65
51535,126.4,123.6,12.1,490736.88,3.75,0,casa,Sudeste,-0.4478,0,206.52
50175,105.9,107.6,3.9,416698.68,1.62,0,apartamento,Sul,-2.1127,0,106.68
50981,195.6,200.4,10.9,962965.65,39.31,0,kitnet,Nordeste,-1.2007,1,55.48
53214,172.9,174.7,12.1,646799.41,4.28,0,casa,Sudeste,-0.6789,0,387.46
50826,127.2,127.1,12.8,470939.79,8.69,0,kitnet,Norte,0.2475,1,434.13
52452,161.9,158.6,17.9,760794.87,10.63,1,casa,Nordeste,0.4413,1,947.42
55574,38.5,39.1,17.5,171986.09,1.86,0,apartamento,Norte,0.7112,2,345.07
51254,124.9,122.1,49.8,492771.6,7.58,0,apartamento,Nordeste,-0.0936,3,324.47
54200,110.4,113.3,10.1,372961.97,9.3,1,apartamento,Sudeste,0.1912,0,1781.82
52010,54.2,55.1,,252620.0,3.69,0,casa,Nordeste,-0.1778,2,567.19
53150,44.8,45.8,10.8,243327.92,15.65,1,sobrado,Sul,1.1768,3,1626.4
54253,121.6,123.5,22.3,435572.62,3.37,2,sobrado,Sul,-2.2186,2,2598.83
53144,263.2,255.5,13.2,749677.83,18.24,0,sobrado,Sudeste,-1.4202,3,123.3
50764,98.0,98.7,31.5,414676.16,0.2,0,casa,Nordeste,-0.0317,1,400.15
55755,187.3,188.3,4.8,740011.35,18.77,0,sobrado,Sudeste,-0.4963,2,121.86
51600,54.6,55.8,20.0,204480.52,4.56,0,apartamento,Sul,0.4107,1,125.55
50002,93.8,95.7,40.9,333562.54,4.43,0,casa,Nordeste,-1.6013,3,709.61
50800,101.6,98.8,15.1,408265.85,4.21,0,sobrado,Sul,-1.0032,3,320.9
50786,260.1,261.2,10.3,1056024.16,1.11,0,apartamento,Nordeste,0.7669,2,582.01
54359,62.1,63.5,4.9,189494.27,0.73,0,casa,Sudeste,0.2819,3,132.2
55908,185.1,188.0,25.9,764721.04,1.75,0,apartamento,Sudeste,0.2634,1,416.38
53095,145.3,144.6,4.6,521003.49,9.47,0,casa,Sudeste,1.2828,0,77.79
54446,70.8,70.4,11.1,264457.84,0.36,1,casa,Nordeste,-0.5808,2,1686.98
50674,60.0,58.9,15.2,233086.95,2.1,1,casa,Sul,-0.3851,1,2215.01
55114,196.8,193.2,,711927.43,4.85,0,apartamento,Nordeste,-0.4249,3,80.82
53429,57.2,58.0,7.2,248411.31,6.38,0,casa,Sudeste,-0.503,1,257.52
55214,185.3,182.3,4.0,644421.4,3.78,0,apartamento,Sudeste,0.2799,2,194.6
53561,59.2,59.2,0.2,232537.08,7.17,0,apartamento,Centro-Oeste,-0.2287,1,54.47
54696,82.3,83.2,6.1,337070.59,7.21,0,sobrado,Sudeste,0.2626,0,79.45
52803,158.5,158.7,7.0,715519.86,1.96,0,casa,Sudeste,-2.3709,0,31.26
50238,100.2,98.2,1.2,479033.28,10.8,0,casa,Sul,0.3225,2,130.6
50427,213.7,211.7,35.2,852216.79,4.58,1,casa,Sudeste,0.2291,2,974.15
55101,118.7,121.3,20.1,207694.36,2.05,1,casa,Norte,-0.5972,3,2143.33
50204,152.0,154.7,15.3,485583.22,4.13,0,apartamento,Sudeste,0.3633,0,357.27
50923,120.2,118.5,17.0,529098.29,0.35,0,apartamento,Nordeste,-0.3871,1,343.05
50240,119.4,119.1,5.4,442555.5,1.44,2,casa,Sudeste,-0.3222,2,2047.15
53501,115.0,117.7,,414930.1,4.63,0,sobrado,Sul,1.7183,2,1130.71
51927,108.2,106.5,31.9,195603.12,9.36,0,apartamento,Nordeste,-0.283,3,1030.39
54522,140.9,144.3,23.6,420786.36,8.48,1,apartamento,Sudeste,1.7872,3,1326.25
50670,204.8,206.2,1.3,680425.55,13.04,1,apartamento,Sudeste,-1.106,3,543.24
53608,193.3,198.0,14.4,728618.9,0.36,0,apartamento,Sudeste,-1.6424,3,141.52
53120,130.3,131.5,6.7,606785.3,5.25,0,sobrado,Sudeste,-0.3783,0,204.28
55947,119.0,122.1,3.9,510257.66,7.37,0,casa,Nordeste,1.5057,2,83.51
55217,205.0,210.9,3.1,812816.54,5.18,0,sobrado,Sudeste,0.3943,3,57.82
50694,196.8,191.7,16.4,789585.44,4.74,1,casa,Sul,-3.183,0,1112.37
53155,58.1,58.3,13.1,156347.35,11.89,0,casa,Centro-Oeste,-0.5192,3,128.76
51023,122.2,124.1,11.8,339768.51,2.33,0,apartamento,Nordeste,1.9639,1,293.54
52776,135.2,134.2,14.2,436616.15,4.46,1,casa,Sudeste,1.387,2,3186.52
54415,45.4,44.6,6.2,166101.3,21.06,0,sobrado,Centro-Oeste,-0.5054,1,103.38
54258,126.4,125.3,14.6,550106.32,1.56,0,casa,Nordeste,-1.0647,2,251.32
51044,183.2,187.2,14.9,810440.66,2.61,0,casa,Sudeste,0.3389,2,740.17
50366,136.2,139.6,19.6,486683.03,6.42,0,sobrado,Nordeste,0.7867,2,881.46
53894,136.4,138.3,5.7,506540.02,1.73,1,sobrado,Nordeste,0.0177,1,461.08
55702,128.7,132.4,29.1,535314.89,1.14,0,casa,Sudeste,-0.9448,2,402.29
51140,103.0,103.7,5.0,472859.02,6.11,0,casa,Nordeste,-0.422,2,106.65
51378,129.1,131.5,12.6,458775.93,5.03,2,sobrado,Centro-Oeste,2.0309,1,2722.56
50259,81.0,79.8,34.7,269622.88,1.26,0,apartamento,Sul,-1.454,1,1548.01
52307,86.4,86.7,31.9,357494.2,0.74,0,apartamento,Nordeste,-1.8461,2,1885.2
54873,94.8,97.3,4.2,326151.32,4.32,1,apartamento,Centro-Oeste,-0.6807,0,2845.16
53289,91.4,89.1,23.6,287865.99,3.65,0,casa,Sul,-2.1716,2,702.36
55713,209.3,213.8,12.6,963130.86,0.4,0,apartamento,Sudeste,-1.0935,1,216.63
52996,72.8,71.8,4.6,303751.19,0.2,0,apartamento,Sul,0.2758,0,451.5
54810,188.9,186.8,0.7,908339.61,6.84,1,apartamento,Sul,0.1712,3,1664.09
51214,208.6,214.6,8.5,716784.6,13.17,0,casa,Sudeste,-0.0616,1,251.29
53098,129.2,126.0,18.6,480200.43,6.76,1,sobrado,Nordeste,1.3147,1,1525.45
50163,262.9,268.7,1.5,909265.76,0.42,1,casa,Centro-Oeste,-0.5612,3,734.76
55893,237.7,235.0,19.0,811365.19,5.72,0,apartamento,Sudeste,-0.5168,0,181.67
52907,184.2,180.3,7.2,672991.42,5.9,1,kitnet,Nordeste,-0.8103,2,1382.21
51583,123.8,120.9,2.0,505815.06,14.72,2,apartamento,Norte,1.8958,1,2949.56
50264,89.5,88.1,1.9,361094.98,1.51,1,casa,Sudeste,0.9941,2,513.5
50385,217.1,219.2,15.8,725940.87,11.84,0,apartamento,Sul,0.3517,2,283.35
51943,101.2,98.2,41.5,400262.17,6.8,1,casa,Nordeste,0.5139,3,1425.09
50231,52.2,53.4,2.9,220012.66,0.94,1,apartamento,Nordeste,0.8155,2,1830.76
52336,182.3,179.3,3.2,792203.69,3.95,0,casa,Nordeste,-0.6053,2,91.72
55140,139.8,142.4,4.3,515133.97,28.57,1,sobrado,Sudeste,-0.9284,1,608.64
55984,124.9,126.0,8.3,415365.69,20.33,0,apartamento,Sudeste,-2.4215,2,82.21
50701,115.5,118.4,9.7,452052.93,7.31,0,sobrado,Sudeste,-1.2369,1,163.02
55367,134.1,131.2,40.8,427214.56,0.2,0,kitnet,Sul,0.4489,3,637.4
54654,194.9,189.7,,733794.79,1.18,0,apartamento,Nordeste,0.0241,2,140.37
50272,89.3,91.3,,331071.96,,0,casa,Nordeste,-2.2898,0,1731.97
53905,330.9,326.5,13.9,1459016.91,22.94,0,casa,Nordeste,1.0846,3,203.29
51126,214.0,217.9,6.3,6657847.97,3.95,0,apartamento,Nordeste,0.2698,1,259.23
51395,67.8,68.4,24.0,369831.28,0.45,1,apartamento,Sul,-0.5119,1,1157.83
50277,130.3,131.6,0.8,584581.45,0.95,0,kitnet,Sudeste,0.6469,3,83.0
51151,88.3,89.1,32.3,327982.41,9.49,0,casa,Norte,-0.3933,1,489.42
52383,111.1,112.3,13.5,431738.69,14.48,1,casa,Sudeste,-0.0697,0,1827.75
51019,84.8,86.6,2.5,207667.7,2.32,0,sobrado,Nordeste,-0.4111,0,266.63
51886,168.7,167.5,5.7,540230.17,4.46,2,apartamento,Sudeste,-1.5866,1,791.7
55941,103.1,101.7,63.7,388943.14,0.74,0,sobrado,Centro-Oeste,-0.2345,3,1370.57
51446,46.9,47.1,5.8,225796.58,1.46,0,casa,Sudeste,0.2179,0,166.46
55319,83.3,82.6,29.0,333945.74,15.07,0,apartamento,Nordeste,0.0219,0,335.44
54673,130.7,129.6,16.6,535128.95,4.47,0,kitnet,Sul,-0.5063,1,460.43
55156,69.8,71.8,1.7,278447.12,6.63,0,apartamento,Sudeste,-0.5896,2,59.16
54744,250.8,250.5,3.1,1051155.3,6.71,0,casa,Norte,1.3885,1,60.8
52143,118.1,119.9,27.7,442372.09,0.57,0,casa,Nordeste,1.1506,1,771.29
52808,105.1,103.7,5.0,541597.59,14.7,1,casa,Centro-Oeste,1.1075,1,676.94
51094,49.1,49.5,4.5,242128.59,10.45,0,apartamento,Sudeste,0.2535,2,143.78
54331,96.4,96.7,0.7,336933.77,1.48,1,casa,Sudeste,-0.9371,1,643.31
54595,200.6,195.4,3.1,803112.82,5.66,0,casa,Sudeste,0.4929,1,152.4
52922,103.8,106.8,36.0,489018.37,22.98,1,apartamento,Nordeste,0.2605,2,874.3
54082,62.8,62.5,0.9,268677.12,2.62,1,apartamento,Sul,-1.8107,3,2321.1
52545,203.9,207.7,5.2,833757.37,,0,apartamento,Sul,-0.1046,2,114.26
50964,70.5,69.6,13.9,257052.46,5.02,0,apartamento,Sul,-0.4243,2,358.91
55327,222.6,219.8,20.5,772122.6,20.55,1,apartamento,Nordeste,-0.7165,1,972.11
50179,249.7,250.6,1.0,849326.01,1.02,0,casa,Sudeste,-0.8618,3,117.7
55887,179.6,183.9,8.1,526693.26,10.91,0,apartamento,Sul,-1.1099,2,114.11
54118,100.8,99.1,13.0,384110.74,3.54,1,casa,Sudeste,0.9187,0,1575.37
53643,30.0,29.3,0.7,107319.05,,1,apartamento,Sudeste,-1.4446,2,283.23
54431,76.6,74.4,8.3,312201.65,0.47,0,apartamento,Centro-Oeste,-0.8692,0,257.13
55551,87.3,86.3,4.4,412098.41,0.41,0,casa,Sul,-0.3198,0,98.1
51952,70.2,69.4,75.9,283583.71,11.28,1,casa,Nordeste,0.021,3,3762.08
52157,105.4,104.9,7.8,434351.57,7.53,0,casa,Centro-Oeste,1.2593,0,170.72
52735,161.7,162.6,2.1,732231.34,4.23,0,casa,Sul,-0.67,3,78.7
50105,35.8,35.3,20.6,139561.02,3.86,0,casa,Sudeste,0.2613,3,483.59
53804,62.9,63.0,5.6,226144.76,2.05,0,casa,Sudeste,-1.6727,3,277.33
50999,36.2,35.9,19.2,101069.28,2.56,0,apartamento,Nordeste,-0.1615,1,382.1
53979,179.4,180.8,5.9,616531.23,5.11,0,casa,Sul,-0.9812,3,163.24
50488,69.3,69.1,26.4,255880.06,2.39,0,sobrado,Sudeste,2.2088,3,442.43
51341,160.2,164.6,19.2,479471.81,3.61,0,sobrado,Nordeste,0.3452,1,245.75
55642,118.7,120.7,19.5,470537.62,5.28,0,apartamento,Sudeste,0.1437,0,275.98
52041,204.6,209.0,5.0,631551.63,2.18,0,casa,Sudeste,0.3933,3,294.3
52139,118.6,116.7,30.7,524881.39,15.86,1,kitnet,Centro-Oeste,-0.6512,0,976.91
54135,211.1,211.5,0.8,805620.54,1.46,0,casa,Sul,-1.2307,2,136.96
55161,109.0,108.6,5.5,387372.24,5.5,0,casa,Nordeste,0.9198,0,241.99
52744,94.4,92.8,14.7,409447.56,2.4,0,casa,Sul,0.3025,2,132.86
52019,171.8,174.6,3.9,588327.21,6.09,0,apartamento,Sudeste,0.4638,0,286.5
54760,211.5,217.6,15.3,743504.88,6.04,1,casa,Sudeste,0.9721,0,900.26
55599,81.2,83.0,14.0,422693.99,4.13,1,apartamento,Sudeste,0.3731,2,1349.73
54092,178.3,183.0,3.8,721101.31,1.42,1,sobrado,Sudeste,-0.6397,2,1594.26
54729,134.1,132.0,25.4,526674.54,13.55,0,casa,Nordeste,0.0077,2,400.58
51602,247.4,251.3,18.9,1089458.55,10.28,3,casa,Sudeste,0.6244,2,7621.21
51157,41.3,40.4,4.2,155517.57,10.16,0,casa,Nordeste,0.3121,0,59.11
54270,58.8,58.1,5.6,284369.77,2.62,0,apartamento,Sudeste,0.1628,2,295.54
52917,99.9,98.2,6.4,351910.72,5.4,0,kitnet,Norte,-0.5322,0,224.47
55937,106.5,105.9,1.7,437700.05,7.07,0,kitnet,Nordeste,-2.2549,2,47.24
54380,133.6,130.2,31.5,639378.81,4.27,1,sobrado,Nordeste,0.7093,0,1016.32
51052,113.3,112.1,15.1,421051.64,17.74,1,apartamento,Sudeste,-0.9737,0,375.78
51149,126.6,129.8,26.6,449052.12,1.17,0,sobrado,Norte,0.9553,3,531.12
53222,117.5,117.5,18.6,475982.71,2.05,0,apartamento,Sul,-0.24,1,596.39
51762,52.4,52.5,1.3,210902.97,1.79,0,casa,Sudeste,1.0753,0,135.7
53906,30.0,30.0,29.0,135417.36,0.55,0,sobrado,Sudeste,0.5653,0,781.4
50475,118.3,119.0,6.8,510526.96,0.54,0,casa,Nordeste,-1.0078,0,157.88
54619,192.6,191.1,8.9,795536.61,4.61,0,apartamento,Nordeste,1.2569,0,305.99
51994,150.8,149.9,18.3,634647.91,2.96,0,casa,Sudeste,-0.66,2,169.34
53777,146.0,148.7,32.6,616424.65,0.35,0,apartamento,Centro-Oeste,1.9867,1,612.87
51225,79.3,80.5,45.7,364512.96,0.2,0,casa,Sudeste,0.0375,3,567.49
50068,71.5,69.4,5.8,344568.81,1.1,1,casa,Sul,-0.0546,1,1157.0
52042,76.6,74.3,4.5,409246.18,2.11,1,apartamento,Centro-Oeste,0.063,1,906.99
52863,80.1,80.9,1.0,356845.42,41.21,0,casa,Norte,1.23,0,30.0
52645,106.6,106.7,10.2,348840.31,9.53,0,sobrado,Sul,-0.2079,3,78.64
51555,56.7,58.1,6.0,190257.5,2.03,0,casa,Sul,-0.0851,0,103.01
52327,158.6,158.5,19.6,454109.14,21.34,0,apartamento,Sudeste,-0.267,3,689.56
55202,90.0,88.9,22.0,325895.65,1.16,1,apartamento,Sul,-2.2145,0,2613.28
52719,92.0,89.9,5.3,300131.19,3.62,0,sobrado,Sudeste,0.7156,0,179.13
51660,93.3,91.4,1.7,332582.72,15.74,0,sobrado,Sul,-2.3213,3,34.48
55958,88.3,89.0,68.0,407828.53,5.01,0,casa,Nordeste,-2.283,2,1262.77
53170,100.0,100.9,6.5,447368.34,0.2,0,casa,Sul,0.1837,0,45.29
52928,195.5,199.4,11.3,790327.74,5.01,0,apartamento,Norte,0.5345,2,147.73
51548,252.8,258.0,4.1,954637.19,4.22,0,casa,Centro-Oeste,-0.1644,3,77.81
52412,158.9,160.2,,581992.2,4.43,1,casa,Sudeste,-0.4731,0,1586.77
54809,105.7,107.5,25.2,357142.33,11.95,0,apartamento,Sudeste,-0.0992,3,506.9
55507,138.4,134.9,2.0,255895.51,0.88,0,casa,Centro-Oeste,0.5097,0,236.38
50975,108.9,109.7,5.1,489047.56,0.2,0,apartamento,Sudeste,-0.6406,0,234.84
53259,56.1,54.8,10.3,235615.54,7.46,0,casa,Sudeste,0.9349,0,62.53
50076,101.2,102.8,73.2,325339.8,4.97,0,casa,Nordeste,-1.4324,0,349.9
53614,72.4,72.1,3.1,306076.07,12.91,0,apartamento,Sul,0.1399,2,41.12
51560,129.5,129.1,31.1,429539.65,1.01,1,apartamento,Sudeste,-0.4414,2,713.22
53949,185.1,189.0,26.2,482939.67,7.16,0,casa,Nordeste,1.2631,3,369.45
54912,156.8,155.8,7.0,525537.87,4.03,0,sobrado,Nordeste,1.3933,3,152.82
52004,182.7,180.6,8.7,660100.63,5.21,1,apartamento,Nordeste,0.0392,2,618.05
55609,83.3,80.9,,293642.8,12.69,0,apartamento,Sudeste,-1.9479,3,46.01
51899,47.5,46.7,2.9,167352.12,10.0,1,apartamento,Nordeste,-1.1752,2,445.23
55929,193.9,195.1,9.8,400379.68,14.11,0,apartamento,Sul,1.7391,1,138.31
53002,57.8,58.1,0.1,181330.28,1.33,3,casa,Norte,-0.5045,1,2365.02
54119,172.0,175.3,14.6,785653.85,0.57,1,apartamento,Norte,-0.2378,3,1746.48
54801,77.7,79.7,10.5,194721.95,1.18,1,apartamento,Nordeste,1.0045,1,587.79
53654,153.7,154.8,11.3,446833.33,11.92,0,kitnet,Nordeste,0.641,3,175.15
51948,92.1,90.9,15.3,420687.24,5.24,0,kitnet,Nordeste,-0.261,0,271.26
51255,148.7,147.9,17.9,621309.44,1.35,1,casa,Nordeste,1.7845,3,1123.25
51728,111.5,112.5,4.0,457188.24,0.66,1,sobrado,Sudeste,-0.3577,0,1421.04
54490,185.6,184.3,7.4,710197.31,,0,cobertura_duplex,Centro-Oeste,1.7004,0,95.18
52778,167.7,170.5,2.7,857064.64,0.33,0,kitnet,Sul,1.46,1,416.66
54225,187.5,190.9,12.5,789221.06,1.13,1,apartamento,Sudeste,0.7948,1,886.76
52057,97.6,98.3,18.6,253789.71,2.02,1,casa,Sudeste,1.0004,0,640.82
54616,142.4,141.7,4.5,614681.74,11.39,0,casa,Nordeste,-0.2839,3,143.0
51911,93.2,93.9,77.9,342377.2,0.97,0,sobrado,Sudeste,0.7091,3,2560.43
50016,78.3,79.4,2.7,294817.23,0.9,0,sobrado,Sul,1.1835,2,115.27
50618,192.9,193.7,2.9,670695.95,4.27,0,casa,Nordeste,-1.4836,3,192.79
52834,118.8,119.4,6.3,399854.82,4.07,0,apartamento,Sul,0.6501,1,129.53
51310,123.1,126.4,4.9,471615.67,2.38,0,casa,Nordeste,1.2437,0,444.14
54988,116.0,116.5,12.7,498378.18,4.71,0,apartamento,Sul,0.4555,0,264.82
52117,162.8,166.6,10.7,513896.56,4.7,0,kitnet,Nordeste,1.3498,0,48.48
52077,231.0,232.3,0.8,712525.93,16.14,1,casa,Sudeste,1.2993,0,957.63
55685,46.5,47.6,10.4,169557.53,7.07,0,casa,Centro-Oeste,-0.6119,1,191.15
54553,187.1,186.4,22.2,807427.46,13.16,0,casa,Nordeste,1.3058,2,243.96
53328,31.7,31.8,14.9,124335.57,6.4,0,casa,Sudeste,-0.3661,3,229.48
55990,81.8,80.7,51.8,227350.64,10.31,0,casa,Sudeste,-0.1921,0,520.98
50846,55.6,56.9,1.8,179261.17,8.28,0,casa,Sudeste,0.9806,0,95.5
52781,240.0,236.1,15.0,964090.71,4.54,0,apartamento,Sudeste,-0.3671,1,424.36
54548,186.3,186.3,12.6,585856.3,0.2,0,casa,Sul,0.8814,3,293.3
55529,37.8,36.7,8.1,139582.26,10.46,2,apartamento,Sul,0.6488,1,1261.45
50300,98.0,96.3,25.2,387478.25,15.89,1,apartamento,Nordeste,-0.954,3,2205.16
55282,191.8,186.3,7.3,678243.85,0.43,1,kitnet,Sudeste,-0.3623,2,1523.47
53172,161.5,162.4,7.5,716691.79,3.89,1,kitnet,Nordeste,1.1635,3,474.28
52540,165.4,161.3,8.7,709917.47,18.29,0,casa,Sudeste,0.9079,2,160.46
52727,171.5,170.8,9.7,563876.52,3.72,0,apartamento,Norte,-1.173,0,139.12
55589,123.0,123.4,4.6,473354.74,2.73,0,apartamento,Nordeste,0.7288,3,516.72
55436,69.4,67.8,5.5,159975.91,0.94,0,apartamento,Sudeste,0.6827,2,160.96
51732,202.3,198.5,30.3,868308.96,1.9,0,apartamento,Centro-Oeste,-0.228,1,192.17
54839,108.0,105.1,1.1,508806.51,16.52,1,sobrado,Nordeste,-1.0754,1,658.87
50051,86.1,87.0,18.6,496629.87,0.95,0,casa,Sul,-1.4929,2,329.89
54300,111.6,113.7,13.5,361839.41,1.15,1,apartamento,Nordeste,-0.3979,3,1605.59
50874,236.8,236.3,0.2,838580.08,8.73,0,apartamento,Nordeste,0.9969,2,40.75
53694,91.5,89.6,29.4,390354.76,0.96,1,casa,Centro-Oeste,0.0567,0,1632.69
52299,127.1,126.8,2.6,644777.03,4.02,1,apartamento,Nordeste,-1.5246,0,681.63
55381,112.2,112.0,12.3,398232.39,10.31,0,casa,Sudeste,-0.2139,0,223.33
53353,276.6,274.3,,1137862.3,3.74,0,apartamento,Nordeste,0.0813,2,945.96
52110,147.6,151.4,1.9,677280.3,5.97,1,sobrado,Nordeste,0.5412,3,653.13
53977,187.1,185.9,8.9,564409.39,0.44,0,sobrado,Norte,0.6062,2,290.8
55455,94.0,94.1,14.7,345360.85,2.92,0,apartamento,Norte,-0.3443,0,472.38
54349,211.6,215.2,23.0,973991.02,1.25,1,apartamento,Sudeste,-2.0018,1,2439.63
53689,111.6,110.8,41.0,425953.45,4.01,0,casa,Sudeste,0.9763,0,599.8
53803,93.8,91.5,2.7,366268.12,8.81,0,sobrado,Nordeste,0.1486,1,66.57
52397,117.2,114.4,19.3,514132.43,0.51,1,apartamento,Sudeste,1.7265,3,1432.12
55155,39.7,38.8,6.8,89215.9,18.62,0,casa,Centro-Oeste,0.2375,2,30.0
50355,106.5,108.1,12.1,466308.77,3.35,0,apartamento,Nordeste,1.1828,2,489.42
55780,57.6,56.9,7.9,193679.48,3.04,0,casa,Sudeste,0.8889,3,204.31
51898,76.6,75.4,1.9,309975.73,11.55,0,casa,Sul,-0.6829,0,30.0
51079,145.0,149.4,2.4,464903.42,4.11,0,sobrado,Sudeste,-1.2245,3,103.91
50850,149.9,151.3,8.2,599848.43,0.92,0,apartamento,Nordeste,0.1891,0,276.26
50228,46.2,46.5,7.0,124339.16,4.93,0,sobrado,Norte,0.8681,0,196.57
52085,188.2,190.2,5.8,585026.69,9.76,2,apartamento,Sudeste,-0.4482,3,3899.83
55716,91.2,88.6,14.2,454434.65,2.8,1,apartamento,Sul,-0.2523,0,340.41
51578,70.5,71.1,9.6,174751.06,6.29,0,casa,Centro-Oeste,1.6969,1,551.43
55955,104.5,105.9,16.8,394053.85,8.09,0,casa,Sul,1.9089,3,247.01
55934,161.4,161.0,31.1,692311.28,,0,apartamento,Centro-Oeste,-0.2341,0,560.68
51914,148.2,147.1,5.3,537936.19,0.63,0,casa,Norte,-0.289,2,133.12
51699,53.1,53.5,0.8,172871.27,23.45,0,casa,Sudeste,-0.4473,3,30.0
51048,33.4,33.3,29.6,101597.16,1.71,1,casa,Sudeste,-0.4728,3,1880.02
50235,80.4,78.7,,251782.24,25.41,0,apartamento,Sul,-0.6384,2,179.29
51751,96.8,98.7,16.3,320114.93,4.35,2,sobrado,Sudeste,-0.9361,2,3399.49
53456,182.7,186.1,,723976.58,4.08,0,apartamento,Sudeste,0.9584,2,331.44
51998,99.9,100.6,24.1,384105.72,10.28,1,sobrado,Centro-Oeste,-0.2467,1,1578.93
52039,157.0,156.2,16.5,525857.0,1.79,0,casa,Nordeste,-0.5747,0,271.09
51347,119.9,119.9,0.8,551655.2,0.2,1,sobrado,Sul,-0.7221,2,491.46
52774,149.2,149.3,9.9,2938994.9,16.09,0,casa,Norte,-0.7558,2,147.16
51811,172.9,173.4,13.1,7882551.85,0.67,0,apartamento,Nordeste,0.0621,0,374.52
50297,70.5,68.6,15.6,329188.53,1.48,0,casa,Norte,-1.3822,0,242.87
55136,123.8,122.7,3.8,402081.02,17.87,0,sobrado,Sudeste,-1.4474,0,70.0
55132,94.1,92.5,0.1,315448.4,0.2,0,apartamento,Sudeste,-1.2866,3,72.26
51352,138.4,134.5,26.7,554930.18,1.8,0,casa,Sudeste,-1.3074,3,852.08
52185,152.6,149.0,11.9,543995.65,2.73,0,sobrado,Sul,-1.0084,2,304.58
55778,111.1,111.6,2.2,473975.61,1.6,0,apartamento,Sudeste,-0.1815,0,56.37
52770,70.9,70.7,,289053.58,1.9,2,sobrado,Centro-Oeste,0.087,2,4857.39
55111,172.7,177.1,5.8,771709.17,1.49,0,casa,Sul,1.6222,0,128.41
50353,157.7,154.3,27.1,623717.26,18.27,1,kitnet,Nordeste,0.8951,0,970.9
52494,116.4,116.3,11.8,463692.46,7.56,0,sobrado,Sudeste,-2.7233,3,240.48
54228,74.0,73.2,4.1,362034.61,6.17,1,apartamento,Sudeste,-0.2153,2,1192.35
55377,94.4,95.0,,336404.52,11.06,0,apartamento,Nordeste,-0.9502,0,427.83
52964,121.2,119.9,16.9,625034.11,3.49,0,apartamento,Sudeste,-1.4266,3,267.61
52880,97.2,97.3,,413276.03,3.37,0,apartamento,Sul,-1.3868,2,464.24
51775,129.4,126.9,,368538.61,1.73,0,casa,Nordeste,-1.3787,2,317.19
54793,55.9,55.5,8.7,150662.57,2.16,0,casa,Sudeste,-0.7747,3,172.47
50856,183.3,178.4,41.7,493266.74,1.37,1,apartamento,Centro-Oeste,-1.2345,2,1477.89
51917,166.8,170.0,20.0,579230.42,9.79,0,apartamento,Sudeste,0.9569,2,301.38
54911,177.4,182.2,3.3,686831.56,2.98,0,casa,Sul,1.7045,3,365.31
51935,138.7,137.8,7.6,442387.74,7.37,0,casa,Centro-Oeste,-0.5212,3,91.27
53545,126.2,126.0,25.1,475476.27,1.06,0,casa,Nordeste,2.699,3,278.88
51554,115.5,113.2,6.1,304046.97,13.99,0,kitnet,Sul,-0.7798,3,147.15
54518,86.4,87.8,14.4,266249.73,1.13,0,apartamento,Sul,0.7344,3,440.19
53317,55.8,56.9,8.1,165023.76,2.71,0,sobrado,Nordeste,-0.2477,3,239.4
54738,40.5,40.9,10.0,194499.24,1.35,0,casa,Sul,-0.7085,2,281.05
